Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDS51,1118.0,OUT049
FDE45,2830.0,OUT046
FDX50,1904.0,OUT035
NCN14,984.0,OUT019
FDQ21,1666.0,OUT018
FDV57,4374.0,OUT027
FDB44,3352.0,OUT013
FDG52,828.0,OUT013
FDL38,-412.0,OUT019
NCS54,2890.0,OUT049
DRL37,852.0,OUT035
FDA43,3148.0,OUT013
FDZ39,1798.0,OUT017
FDG45,3080.0,OUT018
FDH10,3120.0,OUT013
FDO10,-902.0,OUT010
FDS35,2482.0,OUT027
FDI41,3806.0,OUT027
FDN21,4042.0,OUT027
NCO18,2728.0,OUT045
FDB34,1114.0,OUT018
FDD05,1984.0,OUT013
FDX59,2026.0,OUT027
FDZ23,1052.0,OUT010
FDX27,1526.0,OUT046
FDV07,1890.0,OUT017
FDR14,1010.0,OUT017
FDO01,2048.0,OUT045
FDO13,2762.0,OUT017
FDU25,1116.0,OUT035
NCK54,3272.0,OUT027
FDZ56,2708.0,OUT013
NCL55,4090.0,OUT017
FDD59,1256.0,OUT045
FDJ55,3734.0,OUT017
FDA45,4254.0,OUT027
DRF23,790.0,OUT010
FDT49,1798.0,OUT017
NCO17,2068.0,OUT035
FDH22,2200.0,OUT035
FDT34,1758.0,OUT049
FDB39,904.0,OUT045
FDQ22,612.0,OUT045
NCN43,36.0,OUT010
FDG57,906.0,OUT049
FDR20,988.0,OUT035
FDU22,16.0,OUT019
NCC43,4042.0,OUT017
FDP01,510.0,OUT010
FDF52,2648.0,OUT018
FDZ33,2508.0,OUT035
FDP48,4374.0,OUT027
FDW56,1124.0,OUT010
FDC26,1492.0,OUT018
FDF34,2944.0,OUT018
FDJ33,2176.0,OUT035
FDD04,2220.0,OUT045
NCJ31,3752.0,OUT013
FDO57,2562.0,OUT046
FDM36,4226.0,OUT027
NCY05,582.0,OUT046
FDS44,5290.0,OUT027
FDZ39,1836.0,OUT035
NCM31,2370.0,OUT017
DRK11,2428.0,OUT013
FDO34,724.0,OUT010
NCL30,2172.0,OUT035
FDK28,4206.0,OUT017
DRJ39,3616.0,OUT035
NCP06,3854.0,OUT027
FDE33,2802.0,OUT027
FDZ44,1966.0,OUT049
FDV46,1978.0,OUT018
NCO06,700.0,OUT035
DRG03,2472.0,OUT013
FDU37,1364.0,OUT013
FDI57,3148.0,OUT013
FDM45,1984.0,OUT013
FDC26,1908.0,OUT035
FDU14,5378.0,OUT027
FDB26,906.0,OUT046
FDC29,1604.0,OUT018
FDY58,3738.0,OUT017
FDR59,4308.0,OUT035
FDS03,2530.0,OUT027
FDR43,660.0,OUT013
FDZ25,4190.0,OUT027
NCN26,1800.0,OUT045
FDO38,980.0,OUT018
FDP28,4270.0,OUT017
FDG31,-838.0,OUT010
FDI45,2832.0,OUT013
NCS54,860.0,OUT010
FDE17,2404.0,OUT045
NCG06,4046.0,OUT046
FDQ57,416.0,OUT019
NCB31,4292.0,OUT035
NCP29,768.0,OUT018
NCX29,364.0,OUT019
FDU37,1040.0,OUT018
FDM02,-492.0,OUT010
FDN16,1686.0,OUT046
FDR46,2334.0,OUT046
FDE50,4502.0,OUT027
FDL52,-1198.0,OUT010
FDQ49,2580.0,OUT013
FDI14,2176.0,OUT045
FDS16,2388.0,OUT013
FDU15,794.0,OUT049
NCG43,2942.0,OUT027
FDR23,4270.0,OUT027
FDS52,3110.0,OUT027
NCP18,2124.0,OUT018
DRF23,4170.0,OUT027
FDO09,4104.0,OUT045
FDB40,2316.0,OUT045
DRK37,1092.0,OUT019
DRN11,2286.0,OUT046
FDE22,2492.0,OUT045
FDF04,4216.0,OUT035
FDE41,1506.0,OUT017
FDW08,3142.0,OUT027
NCD54,2428.0,OUT035
FDZ33,2052.0,OUT018
FDO23,1660.0,OUT035
FDN34,2860.0,OUT035
FDL39,2956.0,OUT013
FDT28,2518.0,OUT049
FDH33,484.0,OUT018
FDA34,2854.0,OUT017
FDZ56,2812.0,OUT035
DRH23,970.0,OUT017
NCO18,2960.0,OUT035
DRG27,420.0,OUT018
FDM28,960.0,OUT010
NCY41,-1348.0,OUT010
FDD21,2044.0,OUT035
FDD44,4198.0,OUT049
FDP16,3898.0,OUT046
FDQ37,3058.0,OUT046
NCY05,548.0,OUT045
NCE07,2412.0,OUT035
DRI51,2900.0,OUT035
NCI31,516.0,OUT045
FDK60,1590.0,OUT046
FDY12,858.0,OUT046
FDO38,1338.0,OUT049
FDP11,3620.0,OUT035
FDC21,-112.0,OUT019
NCF54,2826.0,OUT017
FDC35,4726.0,OUT027
FDV43,870.0,OUT049
DRE12,1882.0,OUT049
DRE27,1568.0,OUT013
DRC36,4238.0,OUT027
FDZ38,4226.0,OUT027
NCW42,3574.0,OUT017
NCZ18,3924.0,OUT045
FDL13,1820.0,OUT019
NCN18,1504.0,OUT018
FDI41,2518.0,OUT017
FDV22,2584.0,OUT013
NCB43,4394.0,OUT027
FDQ46,1928.0,OUT035
FDC44,1898.0,OUT049
FDB22,2612.0,OUT035
FDV23,1928.0,OUT045
FDK10,4370.0,OUT027
FDF05,4116.0,OUT045
FDL33,3070.0,OUT046
FDD20,3482.0,OUT027
NCM54,3438.0,OUT027
FDW48,1438.0,OUT017
DRF36,2714.0,OUT018
NCM06,2384.0,OUT045
NCA54,892.0,OUT010
FDT46,780.0,OUT045
FDH20,1748.0,OUT035
FDT38,1288.0,OUT045
NCI17,1460.0,OUT045
FDO40,2462.0,OUT017
FDP12,678.0,OUT046
FDI44,2670.0,OUT027
FDB21,5286.0,OUT027
FDG16,3404.0,OUT013
NCZ42,3834.0,OUT017
NCJ30,2794.0,OUT017
FDV49,4162.0,OUT046
NCO43,1576.0,OUT045
NCF18,1080.0,OUT010
NCX41,1392.0,OUT010
FDY11,1184.0,OUT013
FDU46,1582.0,OUT049
NCI18,3602.0,OUT049
FDL38,1684.0,OUT035
FDY60,2470.0,OUT017
FDF53,2970.0,OUT049
NCM05,5582.0,OUT027
FDR13,1662.0,OUT018
FDA49,-460.0,OUT019
FDY52,-900.0,OUT019
FDL02,-152.0,OUT019
FDO24,2504.0,OUT013
FDM08,3740.0,OUT035
FDJ02,500.0,OUT019
FDW40,2050.0,OUT018
FDT46,2302.0,OUT027
FDY08,2366.0,OUT017
FDM21,5494.0,OUT027
FDH26,3766.0,OUT027
NCM42,1854.0,OUT049
FDW13,1012.0,OUT035
FDN04,4330.0,OUT027
NCD07,1814.0,OUT046
FDB34,-528.0,OUT010
FDD09,2884.0,OUT013
DRH59,1266.0,OUT049
DRN36,1688.0,OUT035
DRA24,2754.0,OUT017
FDY36,2674.0,OUT027
FDG34,1796.0,OUT013
FDK43,2158.0,OUT017
NCM06,2578.0,OUT017
FDK22,3146.0,OUT018
FDF21,4478.0,OUT027
FDO33,1570.0,OUT018
NCO43,1706.0,OUT017
FDX15,2680.0,OUT035
FDS10,2882.0,OUT046
FDD46,500.0,OUT019
FDV22,2254.0,OUT018
NCR29,664.0,OUT018
FDU34,2090.0,OUT017
FDZ35,1460.0,OUT018
FDA26,3656.0,OUT035
FDP38,990.0,OUT017
FDT22,1112.0,OUT035
FDA50,1642.0,OUT017
FDY10,1858.0,OUT046
FDC09,1612.0,OUT045
FDT19,2494.0,OUT018
FDO34,4118.0,OUT027
NCV54,1998.0,OUT049
FDH57,3558.0,OUT027
FDA28,2082.0,OUT046
FDB05,3886.0,OUT046
FDK45,-96.0,OUT019
DRH01,820.0,OUT019
FDY52,1050.0,OUT046
FDR48,2592.0,OUT035
FDY15,2636.0,OUT035
FDM51,1794.0,OUT049
FDR43,622.0,OUT046
FDW09,1396.0,OUT013
FDV44,3178.0,OUT049
DRH37,720.0,OUT019
FDZ47,1742.0,OUT049
NCP43,2838.0,OUT046
FDL26,2226.0,OUT018
DRM35,2918.0,OUT017
FDM39,2560.0,OUT018
DRD15,3624.0,OUT045
NCK06,24.0,OUT010
FDV04,2464.0,OUT045
FDG46,3298.0,OUT027
FDO19,986.0,OUT049
NCN05,2978.0,OUT049
DRA12,2184.0,OUT045
FDJ02,2522.0,OUT049
NCK17,584.0,OUT045
FDO58,2632.0,OUT013
FDB22,2526.0,OUT049
FDG33,2712.0,OUT045
FDK58,1628.0,OUT045
DRH49,-556.0,OUT019
FDT43,862.0,OUT046
NCR38,4058.0,OUT049
DRI39,1092.0,OUT035
NCZ05,1820.0,OUT035
FDU21,624.0,OUT013
NCP54,2046.0,OUT049
NCX29,2232.0,OUT045
FDV01,2590.0,OUT017
NCS17,1618.0,OUT017
NCN07,2096.0,OUT013
FDB14,1712.0,OUT035
NCJ18,2028.0,OUT035
FDF57,2778.0,OUT046
DRG01,1292.0,OUT013
FDA02,2066.0,OUT018
DRJ37,2494.0,OUT017
NCP55,904.0,OUT013
FDW45,3810.0,OUT027
FDK38,2328.0,OUT045
NCZ30,8.0,OUT010
FDK08,-232.0,OUT019
DRY23,900.0,OUT035
FDT31,2994.0,OUT046
FDU52,2186.0,OUT018
NCG19,3692.0,OUT013
NCR30,1152.0,OUT045
FDN23,2300.0,OUT045
FDQ01,3968.0,OUT045
FDO22,-550.0,OUT010
DRE13,1328.0,OUT045
FDL44,2720.0,OUT035
FDT34,1860.0,OUT035
DRM23,2840.0,OUT035
FDF32,3092.0,OUT045
NCE18,3896.0,OUT045
FDA51,3290.0,OUT027
DRZ24,1994.0,OUT017
FDT48,3222.0,OUT049
DRG11,1742.0,OUT046
FDE58,1998.0,OUT049
DRA12,2288.0,OUT013
FDP60,1754.0,OUT017
FDT10,984.0,OUT045
FDE05,2428.0,OUT013
FDC32,1412.0,OUT045
FDJ22,3182.0,OUT017
NCH18,3588.0,OUT018
DRE37,1076.0,OUT019
DRC13,2192.0,OUT035
FDG47,4106.0,OUT046
FDY55,3796.0,OUT018
NCW29,3538.0,OUT027
NCT05,3960.0,OUT045
FDN50,1658.0,OUT049
FDU60,808.0,OUT010
FDX02,3588.0,OUT013
FDL34,2358.0,OUT049
DRF27,2530.0,OUT017
FDZ35,1778.0,OUT049
DRF03,2114.0,OUT027
NCO41,2998.0,OUT027
FDQ59,1376.0,OUT045
NCZ53,2664.0,OUT018
FDZ33,420.0,OUT019
FDD34,2520.0,OUT045
NCM06,2558.0,OUT049
FDY43,2414.0,OUT018
DRM23,796.0,OUT010
FDT20,774.0,OUT049
FDG46,1900.0,OUT013
FDH10,3186.0,OUT017
FDF24,1552.0,OUT035
FDG57,806.0,OUT046
FDN44,2634.0,OUT017
FDD32,1412.0,OUT013
FDI04,1280.0,OUT019
FDA56,1986.0,OUT046
DRG51,2746.0,OUT017
FDZ04,1178.0,OUT017
FDT13,3156.0,OUT035
FDY56,5026.0,OUT027
FDB51,1178.0,OUT017
NCY29,920.0,OUT013
FDL34,2220.0,OUT045
NCQ38,1782.0,OUT049
NCR41,2946.0,OUT027
FDY24,-1036.0,OUT010
NCA42,2456.0,OUT045
FDB11,3666.0,OUT049
FDG26,4232.0,OUT035
FDH24,2660.0,OUT035
FDX44,1468.0,OUT013
FDT52,4018.0,OUT017
FDT04,770.0,OUT017
FDO58,2646.0,OUT046
FDR60,1226.0,OUT046
NCL54,2692.0,OUT045
FDW50,2684.0,OUT013
FDK43,124.0,OUT019
FDQ32,1748.0,OUT018
FDE29,962.0,OUT046
NCN07,2048.0,OUT045
FDB37,3876.0,OUT013
FDD21,1958.0,OUT049
FDX16,2440.0,OUT013
FDN46,1746.0,OUT049
FDV28,-1318.0,OUT010
FDR48,3842.0,OUT027
FDW37,2894.0,OUT027
FDV40,1388.0,OUT035
FDZ57,1844.0,OUT018
FDY46,3038.0,OUT049
FDX45,2562.0,OUT049
FDB33,2728.0,OUT035
FDT58,764.0,OUT010
FDM39,2942.0,OUT049
NCY41,552.0,OUT045
NCL31,2242.0,OUT046
NCJ31,3782.0,OUT046
FDO23,-396.0,OUT019
FDN56,2496.0,OUT035
FDF04,4100.0,OUT013
FDJ44,2856.0,OUT013
FDS50,3428.0,OUT045
NCQ41,4516.0,OUT027
FDA49,1426.0,OUT046
NCZ06,4098.0,OUT017
NCM43,2286.0,OUT018
FDH19,2772.0,OUT013
FDS15,1858.0,OUT049
FDO50,1184.0,OUT018
FDJ20,1730.0,OUT018
NCI31,-1308.0,OUT010
FDU20,3454.0,OUT027
DRK13,3142.0,OUT046
DRJ24,2840.0,OUT045
FDI20,3300.0,OUT045
FDF10,2280.0,OUT045
FDQ45,2994.0,OUT046
FDQ10,2900.0,OUT035
FDM36,2924.0,OUT035
FDN12,1520.0,OUT018
FDD50,2688.0,OUT013
FDG17,4006.0,OUT049
FDY58,3698.0,OUT049
NCK29,60.0,OUT019
FDM32,-448.0,OUT010
FDL46,1874.0,OUT046
FDC51,2106.0,OUT049
FDF16,2446.0,OUT049
NCV54,1876.0,OUT013
FDE35,984.0,OUT045
FDA23,1772.0,OUT035
FDI46,3920.0,OUT045
FDZ21,1640.0,OUT013
DRK13,3226.0,OUT017
FDX36,3726.0,OUT017
FDY22,2038.0,OUT018
FDR32,5070.0,OUT027
DRF25,594.0,OUT046
FDK20,2038.0,OUT046
DRI11,-44.0,OUT019
FDH05,3664.0,OUT045
FDA46,3000.0,OUT045
DRD24,2278.0,OUT046
FDL39,3038.0,OUT017
FDD52,1506.0,OUT018
FDR55,3162.0,OUT017
DRI13,3530.0,OUT017
FDG31,2518.0,OUT027
FDP04,1024.0,OUT045
FDH35,2620.0,OUT013
NCB42,2028.0,OUT035
FDQ14,2462.0,OUT049
FDI19,5290.0,OUT027
FDJ55,1684.0,OUT010
DRN59,842.0,OUT049
NCR06,736.0,OUT013
NCF42,2776.0,OUT013
FDG24,1112.0,OUT018
FDB58,2040.0,OUT018
FDQ56,2782.0,OUT027
NCV41,1790.0,OUT046
FDW19,1934.0,OUT017
FDO56,34.0,OUT010
FDI41,2348.0,OUT045
FDN10,1640.0,OUT018
FDY20,1252.0,OUT018
DRM37,4574.0,OUT027
FDV34,1184.0,OUT045
NCX18,3236.0,OUT035
FDY10,1788.0,OUT045
NCZ17,2098.0,OUT027
FDT12,3668.0,OUT013
FDD57,1558.0,OUT046
FDK45,1740.0,OUT045
FDJ57,2928.0,OUT045
NCI31,698.0,OUT049
FDZ48,1902.0,OUT049
FDI16,930.0,OUT046
FDZ31,3198.0,OUT049
DRG15,940.0,OUT045
FDX36,3552.0,OUT045
FDD40,3082.0,OUT046
FDA04,5590.0,OUT027
FDL21,772.0,OUT013
FDS21,1108.0,OUT013
DRF23,2830.0,OUT017
FDM46,1664.0,OUT035
DRG49,5270.0,OUT027
FDG26,3980.0,OUT045
FDR51,3834.0,OUT027
FDV39,3292.0,OUT035
FDC39,3370.0,OUT017
FDP45,4150.0,OUT017
FDC56,1890.0,OUT046
FDK38,2506.0,OUT017
NCJ29,1380.0,OUT013
NCF19,-1108.0,OUT019
FDG59,804.0,OUT035
FDE59,738.0,OUT017
FDB04,1602.0,OUT017
NCK05,996.0,OUT013
FDR03,3406.0,OUT017
FDQ03,1892.0,OUT019
FDC59,1206.0,OUT017
DRB13,3182.0,OUT017
NCE54,1298.0,OUT017
FDC10,2104.0,OUT035
FDR46,432.0,OUT019
FDA10,2096.0,OUT035
FDP23,4910.0,OUT027
FDJ41,4144.0,OUT013
FDL46,1896.0,OUT013
FDX33,2724.0,OUT035
NCL29,2594.0,OUT049
FDE16,1388.0,OUT019
FDM57,1422.0,OUT046
FDZ36,3056.0,OUT013
NCW42,1552.0,OUT010
NCI54,-140.0,OUT019
DRK01,1220.0,OUT018
FDX10,544.0,OUT045
FDO46,2748.0,OUT018
FDD16,-694.0,OUT010
FDZ20,5446.0,OUT027
NCI18,3658.0,OUT017
DRI25,922.0,OUT046
FDY44,3112.0,OUT045
FDW38,-924.0,OUT019
FDY33,4014.0,OUT027
DRH51,1592.0,OUT035
FDT32,3138.0,OUT017
FDI50,3762.0,OUT049
FDB60,3140.0,OUT013
FDP09,3540.0,OUT035
FDA20,2972.0,OUT013
NCX05,-76.0,OUT019
DRF37,4080.0,OUT045
FDJ26,3438.0,OUT046
FDZ25,2722.0,OUT046
FDZ58,2112.0,OUT035
FDZ50,4414.0,OUT027
NCG18,-264.0,OUT010
FDZ56,2600.0,OUT045
FDH50,2984.0,OUT013
DRO35,1796.0,OUT045
DRH51,2878.0,OUT027
FDS19,1398.0,OUT049
NCM06,2146.0,OUT018
FDP52,3762.0,OUT017
FDK02,-28.0,OUT010
FDG59,658.0,OUT046
FDN20,4154.0,OUT027
FDO57,2278.0,OUT018
NCJ30,2812.0,OUT035
FDQ31,-422.0,OUT010
FDC05,3234.0,OUT049
FDM08,3628.0,OUT013
NCA41,3184.0,OUT035
FDK15,3038.0,OUT027
FDX56,3438.0,OUT049
FDT21,3942.0,OUT046
FDQ46,1822.0,OUT046
FDS01,968.0,OUT019
FDW34,1936.0,OUT019
FDX07,3084.0,OUT035
FDN13,1590.0,OUT046
NCP02,680.0,OUT018
FDT48,3286.0,OUT017
FDZ49,3692.0,OUT035
NCJ17,-612.0,OUT010
FDB17,2994.0,OUT017
FDP48,2674.0,OUT018
FDI53,2706.0,OUT049
FDW02,2108.0,OUT013
FDL20,-112.0,OUT019
FDV32,754.0,OUT018
FDG38,1550.0,OUT017
NCB31,5558.0,OUT027
FDF52,3018.0,OUT017
FDB15,4246.0,OUT049
FDO48,3264.0,OUT018
NCR53,3242.0,OUT018
FDF56,2916.0,OUT013
FDL57,3822.0,OUT018
NCC31,2516.0,OUT013
FDE33,1414.0,OUT049
FDV52,2054.0,OUT017
FDR46,3786.0,OUT027
DRE12,1826.0,OUT046
FDD57,-370.0,OUT010
NCS41,3010.0,OUT049
NCY41,666.0,OUT017
FDV22,2622.0,OUT017
FDF12,2316.0,OUT045
FDM13,2132.0,OUT013
FDQ56,1350.0,OUT046
FDW55,5398.0,OUT027
NCT29,3394.0,OUT027
NCX42,2690.0,OUT017
FDR24,1594.0,OUT017
NCS42,1550.0,OUT017
FDL40,1292.0,OUT018
FDD47,2758.0,OUT046
DRE03,806.0,OUT046
NCM18,2430.0,OUT027
FDF52,2864.0,OUT045
NCG43,1384.0,OUT045
FDE20,2774.0,OUT046
FDI33,1578.0,OUT017
NCT06,2628.0,OUT013
FDY24,1088.0,OUT035
FDZ33,2474.0,OUT017
FDJ55,3302.0,OUT018
FDE45,972.0,OUT019
FDD44,3842.0,OUT018
FDD10,2590.0,OUT018
FDA39,418.0,OUT018
FDB36,2172.0,OUT013
FDK52,1644.0,OUT010
FDJ36,1770.0,OUT049
NCB55,626.0,OUT018
NCK18,720.0,OUT010
FDX27,1658.0,OUT049
FDB08,2558.0,OUT046
FDX43,2626.0,OUT046
FDA20,2684.0,OUT018
FDC04,1916.0,OUT019
FDG17,4018.0,OUT017
FDU58,1120.0,OUT010
FDP24,3386.0,OUT027
NCT29,1868.0,OUT045
FDB08,2286.0,OUT018
NCB43,2888.0,OUT045
FDL09,800.0,OUT019
DRK49,678.0,OUT046
FDR37,2992.0,OUT013
FDG56,1204.0,OUT035
FDE34,2978.0,OUT049
FDE16,4746.0,OUT027
FDT58,2840.0,OUT035
FDR03,3500.0,OUT035
NCL30,2134.0,OUT049
FDT22,2430.0,OUT027
FDP45,4142.0,OUT049
FDS15,1792.0,OUT013
FDF16,3786.0,OUT027
FDL13,3692.0,OUT045
NCV30,704.0,OUT018
FDG33,848.0,OUT019
FDO10,970.0,OUT046
FDQ03,3836.0,OUT013
NCC55,314.0,OUT018
FDD52,3222.0,OUT027
FDI16,658.0,OUT018
FDB44,3338.0,OUT046
FDA25,1670.0,OUT046
FDV33,4118.0,OUT046
FDX47,2630.0,OUT049
FDO50,1566.0,OUT017
FDV57,2920.0,OUT013
FDB02,2980.0,OUT035
FDD16,-672.0,OUT019
FDX02,3558.0,OUT046
FDP11,1526.0,OUT010
FDH32,3034.0,OUT027
NCL18,3122.0,OUT049
FDT12,3536.0,OUT045
FDD50,4102.0,OUT027
NCU05,1390.0,OUT049
FDI56,1182.0,OUT018
DRL11,2622.0,OUT049
FDQ08,1008.0,OUT045
FDW20,3462.0,OUT027
FDW46,1024.0,OUT045
FDO09,4298.0,OUT049
DRJ49,1784.0,OUT018
FDP26,1676.0,OUT013
FDO19,996.0,OUT035
NCG43,-448.0,OUT010
FDG02,3022.0,OUT046
FDO32,924.0,OUT035
FDR34,3674.0,OUT046
FDU59,2598.0,OUT046
FDN31,2920.0,OUT045
FDT55,4014.0,OUT027
FDE08,2074.0,OUT018
FDK52,3560.0,OUT013
FDW11,1028.0,OUT013
FDC03,3238.0,OUT049
FDR43,344.0,OUT018
FDL14,602.0,OUT010
FDP39,812.0,OUT045
FDG29,2134.0,OUT027
DRH15,686.0,OUT046
FDT11,3188.0,OUT035
FDU48,2264.0,OUT035
FDY12,892.0,OUT013
FDS44,3898.0,OUT017
NCP06,2084.0,OUT018
DRH23,908.0,OUT013
FDA16,4982.0,OUT027
FDT45,650.0,OUT018
FDE56,1142.0,OUT017
FDA40,1562.0,OUT017
FDA39,698.0,OUT046
NCB19,1540.0,OUT035
FDZ34,3072.0,OUT013
FDV22,2504.0,OUT045
FDO40,2506.0,OUT049
FDD21,1916.0,OUT013
FDO36,2868.0,OUT013
FDV34,1350.0,OUT049
NCY18,2736.0,OUT045
NCM54,1734.0,OUT018
FDB59,3246.0,OUT049
FDS45,-152.0,OUT010
FDV24,2474.0,OUT049
FDD46,530.0,OUT010
FDQ39,2756.0,OUT018
FDD52,1806.0,OUT046
FDL39,2610.0,OUT018
FDV02,2430.0,OUT018
FDE11,2962.0,OUT046
NCU54,3374.0,OUT049
FDR43,-1308.0,OUT010
FDD51,776.0,OUT013
FDO60,874.0,OUT017
NCS06,4160.0,OUT013
FDX50,1716.0,OUT045
FDQ55,2052.0,OUT035
FDL52,398.0,OUT018
FDK52,3512.0,OUT045
NCO02,1170.0,OUT017
NCO30,3084.0,OUT035
FDA33,2474.0,OUT049
FDB12,1716.0,OUT013
FDT40,2040.0,OUT013
NCO05,1690.0,OUT017
FDR32,3738.0,OUT049
FDM04,616.0,OUT018
DRL01,3724.0,OUT013
FDQ56,1082.0,OUT018
FDH08,3642.0,OUT046
NCQ06,2088.0,OUT019
FDG16,1492.0,OUT019
FDZ40,2382.0,OUT027
FDY51,3640.0,OUT035
NCN41,1678.0,OUT018
NCM17,2200.0,OUT027
FDP39,1002.0,OUT017
FDZ08,1536.0,OUT035
FDU03,2678.0,OUT018
FDZ49,3482.0,OUT046
NCX30,2012.0,OUT019
FDV08,640.0,OUT045
FDB15,4188.0,OUT013
FDY49,2704.0,OUT013
FDF24,1518.0,OUT017
DRK47,3556.0,OUT045
DRD37,866.0,OUT017
FDH40,1050.0,OUT018
FDL12,2458.0,OUT027
FDW11,2446.0,OUT027
NCE06,2676.0,OUT035
FDF32,2834.0,OUT018
DRI47,2416.0,OUT035
DRA12,2412.0,OUT035
FDX45,2488.0,OUT013
FDR35,3164.0,OUT013
FDK03,2106.0,OUT010
NCJ18,1868.0,OUT013
FDN48,1448.0,OUT045
FDZ59,756.0,OUT019
FDB57,5034.0,OUT027
DRP35,140.0,OUT019
FDZ59,2716.0,OUT013
FDU58,2762.0,OUT018
FDL09,2836.0,OUT035
FDY38,3846.0,OUT017
FDI46,5434.0,OUT027
FDL03,3286.0,OUT017
DRC25,-504.0,OUT019
FDU60,2660.0,OUT045
FDP25,4894.0,OUT027
FDO57,620.0,OUT010
FDQ09,1950.0,OUT049
NCY05,2052.0,OUT027
FDA20,3082.0,OUT049
FDF16,404.0,OUT010
NCG07,2996.0,OUT013
FDR46,2024.0,OUT018
FDP22,962.0,OUT049
FDL45,2148.0,OUT035
NCF42,2470.0,OUT018
FDD04,2350.0,OUT049
FDC45,2422.0,OUT018
FDI40,1588.0,OUT045
FDQ11,4094.0,OUT046
DRM48,594.0,OUT046
FDS12,2032.0,OUT013
FDR46,2438.0,OUT017
NCO02,992.0,OUT045
FDQ52,3920.0,OUT013
FDY28,3542.0,OUT017
FDE32,638.0,OUT046
FDJ58,2944.0,OUT035
FDJ27,1592.0,OUT045
NCM18,1058.0,OUT049
FDA02,2320.0,OUT045
FDT26,1946.0,OUT046
DRD60,3044.0,OUT035
NCR18,722.0,OUT046
FDO27,1546.0,OUT046
FDP25,1540.0,OUT019
FDQ51,1020.0,OUT035
NCH07,2594.0,OUT017
FDP44,1632.0,OUT045
NCP55,1038.0,OUT017
FDO09,4180.0,OUT013
FDP38,954.0,OUT049
FDI48,1010.0,OUT017
FDS58,2552.0,OUT045
FDJ55,3744.0,OUT035
NCF06,4202.0,OUT049
FDF41,3824.0,OUT045
NCL05,-1180.0,OUT019
FDT24,1390.0,OUT049
FDK08,-274.0,OUT010
FDU55,3834.0,OUT018
NCY18,2866.0,OUT017
FDS11,3598.0,OUT046
FDC28,-124.0,OUT019
FDR59,4178.0,OUT046
DRE15,1330.0,OUT017
FDP19,2154.0,OUT049
DRN47,2962.0,OUT049
FDJ34,1752.0,OUT018
FDX21,1452.0,OUT018
FDI57,4558.0,OUT027
NCI42,3262.0,OUT046
FDL03,3096.0,OUT045
FDX37,1648.0,OUT013
FDW57,2550.0,OUT018
FDX14,1314.0,OUT017
FDD09,2878.0,OUT046
FDM09,2734.0,OUT046
NCW54,622.0,OUT018
DRL11,3930.0,OUT027
FDJ58,2454.0,OUT018
FDX21,-124.0,OUT019
FDA20,3074.0,OUT017
FDL34,2420.0,OUT035
FDL38,2942.0,OUT027
DRL11,2254.0,OUT018
FDO40,2100.0,OUT018
DRZ24,1876.0,OUT045
FDM52,2508.0,OUT035
FDM52,2494.0,OUT017
FDV49,3908.0,OUT018
FDF47,3642.0,OUT017
FDF56,3080.0,OUT035
FDW12,418.0,OUT010
FDY09,876.0,OUT019
FDY55,4236.0,OUT035
FDU36,-300.0,OUT019
NCR06,810.0,OUT049
FDW24,842.0,OUT046
FDF16,2416.0,OUT013
NCR18,798.0,OUT049
DRD01,1124.0,OUT035
FDS15,1712.0,OUT045
FDT19,2828.0,OUT013
FDE59,624.0,OUT013
FDE04,980.0,OUT010
NCV17,2224.0,OUT035
FDC17,3384.0,OUT013
FDI45,2932.0,OUT035
FDZ33,3782.0,OUT027
FDJ56,-320.0,OUT019
FDN25,1040.0,OUT013
FDC10,44.0,OUT019
FDQ22,770.0,OUT049
NCR54,3272.0,OUT035
DRK11,2540.0,OUT035
DRI37,1050.0,OUT017
FDX37,1718.0,OUT049
FDF05,4178.0,OUT046
FDW36,-172.0,OUT019
FDI04,3340.0,OUT035
FDB04,1424.0,OUT045
FDU38,3188.0,OUT035
FDY28,3404.0,OUT013
FDP20,2026.0,OUT046
FDC29,1986.0,OUT017
FDR45,3886.0,OUT049
NCC42,2214.0,OUT046
NCF42,2866.0,OUT017
FDZ45,1224.0,OUT010
FDB23,3742.0,OUT017
FDC41,1358.0,OUT049
FDA10,60.0,OUT019
NCM26,2546.0,OUT017
FDZ58,64.0,OUT019
FDW35,876.0,OUT035
FDX32,2480.0,OUT035
FDK40,3910.0,OUT018
FDD04,2378.0,OUT017
FDP28,4182.0,OUT046
NCL42,3896.0,OUT013
DRB13,3220.0,OUT035
FDC33,2880.0,OUT018
FDO58,2804.0,OUT035
FDE34,956.0,OUT010
NCE19,846.0,OUT046
NCJ18,-108.0,OUT010
FDF52,3018.0,OUT049
FDY04,2788.0,OUT035
DRF49,1886.0,OUT049
FDX27,-404.0,OUT010
FDV28,616.0,OUT013
FDE33,-572.0,OUT019
FDQ37,3084.0,OUT013
NCG30,1938.0,OUT046
NCH29,1682.0,OUT017
FDV20,2210.0,OUT017
FDG57,532.0,OUT018
FDU60,2876.0,OUT035
NCH30,-140.0,OUT010
NCM29,184.0,OUT010
FDB12,1438.0,OUT018
FDD53,834.0,OUT049
FDI44,1330.0,OUT049
FDW56,4482.0,OUT027
FDA01,746.0,OUT018
FDG47,4176.0,OUT013
