Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDG46,1584.0,OUT018
DRC01,-1060.0,OUT010
FDB15,5590.0,OUT027
NCA17,3822.0,OUT027
FDF10,2382.0,OUT046
FDR26,4294.0,OUT027
FDI02,1930.0,OUT049
NCM54,92.0,OUT010
FDF14,2448.0,OUT013
FDJ33,52.0,OUT010
FDM20,4048.0,OUT035
FDC03,4590.0,OUT027
NCX05,1838.0,OUT046
NCM41,2916.0,OUT027
NCU29,420.0,OUT010
FDQ59,1510.0,OUT017
FDH46,-236.0,OUT010
FDH09,876.0,OUT013
NCD06,688.0,OUT045
FDC15,2612.0,OUT035
DRD37,2206.0,OUT027
FDT28,3834.0,OUT027
FDR28,4102.0,OUT027
FDT38,1510.0,OUT017
FDV34,2730.0,OUT027
FDY52,1196.0,OUT035
FDB34,1428.0,OUT013
DRL23,1414.0,OUT018
DRB24,2454.0,OUT046
FDJ50,906.0,OUT046
FDQ49,2660.0,OUT035
FDP20,2156.0,OUT035
FDV19,4030.0,OUT027
NCR54,3016.0,OUT045
FDO09,2214.0,OUT010
FDS57,1998.0,OUT018
FDN10,1990.0,OUT049
FDV23,2102.0,OUT049
FDY28,3514.0,OUT049
DRG51,2608.0,OUT013
FDD45,-412.0,OUT019
NCL18,4462.0,OUT027
NCM29,2096.0,OUT013
FDF17,4566.0,OUT027
FDE22,2690.0,OUT017
FDQ22,758.0,OUT017
FDS01,2892.0,OUT013
FDW35,2174.0,OUT027
FDJ33,2026.0,OUT046
NCF54,2864.0,OUT035
FDE09,1808.0,OUT013
NCE06,2480.0,OUT045
DRH49,1402.0,OUT049
FDY43,2640.0,OUT045
NCT05,4114.0,OUT017
FDZ34,2984.0,OUT045
FDL38,1578.0,OUT017
FDZ31,3154.0,OUT017
FDR14,1068.0,OUT035
NCN54,1362.0,OUT049
NCC42,3658.0,OUT027
FDK08,1762.0,OUT017
FDP59,1768.0,OUT013
FDV22,2708.0,OUT035
FDD33,3852.0,OUT035
DRE60,5010.0,OUT027
FDK52,3582.0,OUT046
FDA02,2490.0,OUT017
FDM56,1854.0,OUT049
FDE57,2428.0,OUT035
FDM32,1384.0,OUT045
NCQ30,3378.0,OUT027
FDQ27,3178.0,OUT027
FDT60,3450.0,OUT027
FDU43,3934.0,OUT049
NCO55,1844.0,OUT035
FDG02,2980.0,OUT045
FDJ28,3060.0,OUT013
FDP40,1784.0,OUT045
FDJ38,3008.0,OUT045
NCC54,3894.0,OUT017
NCZ41,1978.0,OUT046
FDK38,472.0,OUT019
FDU52,2504.0,OUT013
FDC40,1282.0,OUT046
NCR30,1294.0,OUT017
NCN18,1866.0,OUT017
FDB50,1420.0,OUT035
FDG04,3024.0,OUT013
FDR26,2976.0,OUT035
NCT17,2688.0,OUT018
FDX35,5074.0,OUT027
FDS12,2022.0,OUT046
NCZ29,3436.0,OUT027
FDB38,692.0,OUT010
FDP12,708.0,OUT013
FDP22,894.0,OUT046
FDS26,3834.0,OUT018
FDR52,3082.0,OUT046
DRJ13,2550.0,OUT046
FDU48,3542.0,OUT027
FDE29,1148.0,OUT035
NCT29,2026.0,OUT049
DRK37,2708.0,OUT018
FDK55,1426.0,OUT046
FDR07,1546.0,OUT046
FDO21,5054.0,OUT027
FDK46,4218.0,OUT049
FDB12,1656.0,OUT045
FDT31,4458.0,OUT027
FDJ33,1968.0,OUT045
FDC26,3202.0,OUT027
NCQ02,2912.0,OUT045
FDP08,1160.0,OUT010
FDB11,5022.0,OUT027
FDV55,2360.0,OUT013
FDW20,2054.0,OUT049
NCJ18,-32.0,OUT019
FDC41,944.0,OUT018
FDE14,3130.0,OUT027
FDG35,2864.0,OUT013
FDF45,1156.0,OUT035
FDS19,2754.0,OUT027
FDS58,684.0,OUT019
FDA26,3638.0,OUT017
FDM32,1530.0,OUT049
FDL45,2030.0,OUT046
FDZ55,2654.0,OUT049
FDY37,2402.0,OUT049
FDO46,3078.0,OUT046
FDQ60,1954.0,OUT046
FDA19,1812.0,OUT018
FDL15,2458.0,OUT046
FDM10,3090.0,OUT018
NCL05,802.0,OUT017
DRK49,-1220.0,OUT010
NCE18,5398.0,OUT027
FDG40,698.0,OUT049
DRI59,3444.0,OUT045
FDK28,4208.0,OUT035
NCD06,-1164.0,OUT019
FDO11,2100.0,OUT019
FDK27,1930.0,OUT046
FDT43,2298.0,OUT027
FDD38,1418.0,OUT018
FDA16,3586.0,OUT049
FDL14,3950.0,OUT027
NCM17,810.0,OUT049
FDD20,1936.0,OUT045
FDA40,1408.0,OUT045
FDL43,1216.0,OUT045
FDV15,1580.0,OUT045
FDE52,1498.0,OUT046
NCL17,340.0,OUT010
NCJ31,3664.0,OUT045
FDR60,1204.0,OUT045
NCA18,1996.0,OUT035
FDS21,2538.0,OUT027
FDW09,1484.0,OUT035
FDL26,2616.0,OUT035
FDS47,1152.0,OUT018
FDC39,3254.0,OUT046
FDT51,1996.0,OUT035
FDK40,4324.0,OUT035
NCG19,3616.0,OUT045
FDZ07,1054.0,OUT046
FDF08,2930.0,OUT027
FDO04,952.0,OUT013
FDK41,1064.0,OUT018
FDP15,4126.0,OUT049
NCD43,1392.0,OUT018
NCP18,2380.0,OUT013
FDZ51,1550.0,OUT046
DRH13,1900.0,OUT035
FDF38,672.0,OUT045
NCI43,740.0,OUT045
FDM38,2386.0,OUT027
FDS03,1092.0,OUT013
DRJ47,2822.0,OUT017
FDT50,-326.0,OUT010
FDV02,2742.0,OUT046
NCG18,1762.0,OUT017
FDW52,2662.0,OUT046
FDS40,788.0,OUT035
FDN31,3138.0,OUT017
FDA37,1956.0,OUT045
FDA15,3958.0,OUT046
FDL39,2914.0,OUT046
FDJ53,1896.0,OUT045
FDX22,3412.0,OUT013
NCZ42,3696.0,OUT045
FDD56,4282.0,OUT027
FDD40,3226.0,OUT017
FDS50,3516.0,OUT013
NCN14,2924.0,OUT013
FDT15,2980.0,OUT013
NCS18,3166.0,OUT027
NCO26,-116.0,OUT010
FDF58,748.0,OUT018
NCB19,1400.0,OUT013
FDH26,2406.0,OUT017
DRB24,3878.0,OUT027
FDA49,1120.0,OUT018
FDB32,1488.0,OUT045
FDI36,3266.0,OUT017
NCA17,428.0,OUT010
FDH22,2020.0,OUT013
NCM26,2132.0,OUT018
FDT15,4402.0,OUT027
FDB16,1142.0,OUT018
NCP54,3406.0,OUT027
FDJ36,1704.0,OUT013
FDO28,1864.0,OUT045
FDU09,972.0,OUT013
FDF29,2218.0,OUT017
FDY08,2292.0,OUT013
DRJ59,350.0,OUT018
FDT23,2782.0,OUT027
FDU15,416.0,OUT018
FDT47,1644.0,OUT013
FDI53,736.0,OUT019
FDR59,3900.0,OUT018
FDD53,852.0,OUT035
FDY51,3586.0,OUT017
FDT04,738.0,OUT049
FDU51,2938.0,OUT049
FDG14,2620.0,OUT035
NCU06,3560.0,OUT045
DRG25,2946.0,OUT046
DRH49,1508.0,OUT035
FDN15,2388.0,OUT035
FDL43,976.0,OUT018
NCT18,2970.0,OUT049
NCB31,4108.0,OUT013
FDK57,2068.0,OUT035
FDY04,736.0,OUT019
NCP54,1926.0,OUT046
FDF41,3872.0,OUT013
FDM01,1632.0,OUT045
FDW03,1672.0,OUT045
FDF28,1952.0,OUT045
FDY37,2426.0,OUT017
FDQ03,3898.0,OUT017
FDP51,3410.0,OUT027
FDJ40,1938.0,OUT017
FDC32,1602.0,OUT049
DRI49,2738.0,OUT027
NCW54,998.0,OUT017
FDF09,770.0,OUT017
FDP45,3726.0,OUT018
DRJ23,2678.0,OUT018
FDS59,1938.0,OUT017
FDY08,2238.0,OUT046
FDX16,2454.0,OUT049
FDY16,2686.0,OUT018
FDK32,2632.0,OUT035
FDQ22,704.0,OUT013
NCC31,2190.0,OUT018
FDG58,2586.0,OUT049
DRF48,3016.0,OUT013
DRH36,1286.0,OUT049
NCR30,1360.0,OUT035
FDB03,1932.0,OUT019
FDZ28,3514.0,OUT027
FDR35,3266.0,OUT017
DRD15,5114.0,OUT027
FDJ33,120.0,OUT019
FDA56,24.0,OUT010
FDP56,810.0,OUT046
NCT30,778.0,OUT046
FDK15,1722.0,OUT017
FDH44,2102.0,OUT018
FDV01,2524.0,OUT013
DRG03,2526.0,OUT017
FDG50,2914.0,OUT027
FDR16,1506.0,OUT010
FDZ60,1722.0,OUT046
DRG03,2384.0,OUT045
FDS56,3936.0,OUT018
FDU33,728.0,OUT045
DRD27,1748.0,OUT035
FDW22,3570.0,OUT046
DRA24,2564.0,OUT045
FDF38,810.0,OUT049
FDX48,2528.0,OUT013
FDS58,2334.0,OUT018
FDC32,1494.0,OUT046
NCQ29,4032.0,OUT045
DRK39,1078.0,OUT018
NCS38,1914.0,OUT017
DRO47,1804.0,OUT013
DRG27,2142.0,OUT027
FDC57,4530.0,OUT027
FDS55,2342.0,OUT046
NCJ06,1618.0,OUT018
FDO01,228.0,OUT019
NCM55,2856.0,OUT045
FDC52,2578.0,OUT049
FDQ15,1264.0,OUT045
NCT30,2218.0,OUT027
NCR42,1990.0,OUT027
FDD28,1120.0,OUT035
FDQ34,1766.0,OUT049
FDZ12,3722.0,OUT027
DRE13,-508.0,OUT019
NCN07,208.0,OUT019
FDM28,3032.0,OUT035
FDI10,2874.0,OUT017
FDQ25,2784.0,OUT013
FDA38,1908.0,OUT010
DRI13,3518.0,OUT049
FDY20,2946.0,OUT027
NCZ53,3116.0,OUT035
NCM31,2296.0,OUT013
DRB01,3094.0,OUT017
DRF37,4114.0,OUT046
NCF42,2862.0,OUT049
FDF16,2096.0,OUT018
FDB41,860.0,OUT013
FDR34,3668.0,OUT013
FDR15,2250.0,OUT018
NCV42,-120.0,OUT019
FDW51,3556.0,OUT035
FDU36,1690.0,OUT017
FDX60,1414.0,OUT049
FDY03,2012.0,OUT035
FDW55,3908.0,OUT045
FDT01,1446.0,OUT010
FDG58,2528.0,OUT013
FDK21,4066.0,OUT017
NCS41,972.0,OUT019
FDS10,2828.0,OUT045
NCT53,2602.0,OUT046
FDJ28,2756.0,OUT018
FDX44,1368.0,OUT045
FDT20,384.0,OUT018
FDO44,1874.0,OUT017
NCX17,3770.0,OUT049
FDY01,2002.0,OUT017
FDJ12,4814.0,OUT027
DRK35,338.0,OUT018
FDD47,788.0,OUT019
NCM53,1844.0,OUT035
FDO45,1488.0,OUT013
NCM42,-180.0,OUT010
FDE04,2886.0,OUT046
NCI30,5338.0,OUT027
FDZ19,2800.0,OUT013
FDW57,2876.0,OUT013
FDA25,1712.0,OUT013
FDT22,966.0,OUT046
FDP51,1968.0,OUT013
FDD48,3322.0,OUT027
FDY39,3108.0,OUT035
FDO48,1636.0,OUT010
FDD23,4438.0,OUT027
DRN35,2066.0,OUT027
FDT01,3564.0,OUT035
FDC20,-1002.0,OUT010
DRJ35,1176.0,OUT035
FDB32,1522.0,OUT046
FDL24,2802.0,OUT046
NCV42,1952.0,OUT035
FDZ46,1758.0,OUT046
FDC15,2484.0,OUT013
FDD08,-1244.0,OUT019
FDY50,1542.0,OUT049
FDD36,1948.0,OUT013
FDG57,2266.0,OUT027
FDL21,466.0,OUT018
FDN16,3134.0,OUT027
FDJ09,2218.0,OUT027
FDS01,940.0,OUT010
FDV33,4266.0,OUT017
DRE12,1930.0,OUT017
FDR07,1592.0,OUT013
FDP48,1042.0,OUT010
NCB55,1068.0,OUT035
FDQ08,1060.0,OUT013
FDR34,3856.0,OUT035
FDO33,1798.0,OUT046
FDP13,624.0,OUT045
FDX12,3974.0,OUT049
NCT06,2722.0,OUT049
FDR16,1528.0,OUT019
FDE36,2674.0,OUT046
FDZ36,3078.0,OUT049
FDV13,1412.0,OUT045
NCZ17,752.0,OUT035
FDU56,2856.0,OUT045
FDM09,2912.0,OUT035
FDV02,2842.0,OUT017
FDS34,1570.0,OUT018
FDA11,1646.0,OUT049
FDP09,3466.0,OUT017
FDB29,3330.0,OUT027
FDT19,2898.0,OUT017
DRH15,834.0,OUT017
FDY38,3726.0,OUT046
FDF14,3878.0,OUT027
FDN48,-416.0,OUT010
FDQ12,3680.0,OUT013
NCJ43,2672.0,OUT045
FDE17,568.0,OUT019
FDB05,4092.0,OUT035
FDH10,2996.0,OUT045
NCR06,786.0,OUT017
FDU32,1680.0,OUT018
FDD56,2886.0,OUT049
FDO36,2598.0,OUT018
FDH16,-436.0,OUT010
FDX10,364.0,OUT018
FDZ37,1590.0,OUT017
FDU31,1576.0,OUT010
DRC49,2350.0,OUT049
FDL15,2372.0,OUT045
FDN32,1060.0,OUT019
DRH59,2646.0,OUT027
NCU29,2434.0,OUT049
FDR37,1060.0,OUT019
FDS14,2228.0,OUT018
FDU02,5034.0,OUT027
FDJ08,3208.0,OUT035
NCZ06,3912.0,OUT045
FDO31,1474.0,OUT049
FDH31,1404.0,OUT018
FDS58,2706.0,OUT017
NCA53,2252.0,OUT027
FDF50,3138.0,OUT046
NCW42,3594.0,OUT049
NCQ17,2392.0,OUT045
FDK51,3898.0,OUT018
NCW41,564.0,OUT010
NCR29,1002.0,OUT017
FDB08,640.0,OUT019
FDA40,2878.0,OUT027
FDL14,2282.0,OUT018
FDB47,3286.0,OUT046
FDO03,3816.0,OUT035
DRK13,1196.0,OUT019
FDX13,2004.0,OUT010
FDF52,2906.0,OUT046
FDT11,3068.0,OUT013
FDB08,2580.0,OUT013
FDQ28,2240.0,OUT018
FDD29,3940.0,OUT045
NCQ29,5542.0,OUT027
NCO02,1072.0,OUT013
FDR56,1206.0,OUT010
NCM54,2078.0,OUT049
FDP51,2068.0,OUT035
FDT38,1404.0,OUT013
FDZ20,3726.0,OUT018
FDJ53,1960.0,OUT013
FDX13,4042.0,OUT049
FDP58,3636.0,OUT035
NCK31,-1052.0,OUT019
FDA35,1738.0,OUT018
FDV37,2908.0,OUT018
NCO07,4814.0,OUT027
FDA20,2916.0,OUT045
FDZ59,2872.0,OUT035
NCY17,818.0,OUT017
FDQ28,2640.0,OUT035
FDV35,2558.0,OUT017
FDQ36,656.0,OUT013
FDD34,2332.0,OUT018
FDK51,4120.0,OUT045
FDV31,2944.0,OUT035
FDR04,1724.0,OUT035
FDR14,998.0,OUT049
DRC36,876.0,OUT010
FDE39,44.0,OUT019
FDP57,1782.0,OUT049
FDE57,2262.0,OUT046
NCN18,1754.0,OUT046
NCQ05,2096.0,OUT018
FDW47,2088.0,OUT035
FDV46,2372.0,OUT035
NCP29,940.0,OUT045
FDE09,1512.0,OUT018
NCU06,5054.0,OUT027
FDT19,850.0,OUT010
DRF15,2526.0,OUT017
DRI51,2720.0,OUT013
NCX54,1684.0,OUT013
DRE01,3808.0,OUT013
NCB07,3008.0,OUT045
FDU50,2036.0,OUT035
FDG40,756.0,OUT035
FDW10,2508.0,OUT018
FDX51,3156.0,OUT013
NCP17,956.0,OUT045
FDP21,3188.0,OUT035
FDL04,1624.0,OUT045
FDV23,1992.0,OUT013
FDF24,1366.0,OUT046
FDH56,3318.0,OUT027
FDB51,1122.0,OUT049
FDI58,3026.0,OUT027
FDR20,860.0,OUT013
FDC51,1746.0,OUT018
FDB16,2854.0,OUT027
FDE40,1130.0,OUT049
NCM17,872.0,OUT035
FDU56,3100.0,OUT035
FDS32,400.0,OUT019
FDX02,3646.0,OUT049
FDT39,3934.0,OUT027
FDE35,1102.0,OUT017
NCI42,1416.0,OUT019
DRL23,1694.0,OUT046
FDA10,1938.0,OUT046
FDA11,1580.0,OUT013
NCM06,2438.0,OUT046
NCT05,4208.0,OUT035
NCQ02,1020.0,OUT010
NCY06,2146.0,OUT049
FDY56,3752.0,OUT035
FDL02,1872.0,OUT035
NCI06,2972.0,OUT035
FDQ14,2336.0,OUT045
FDQ12,3726.0,OUT017
FDP36,850.0,OUT046
FDK21,5422.0,OUT027
FDO40,2304.0,OUT045
NCK54,-36.0,OUT019
FDY09,2538.0,OUT018
NCW30,4202.0,OUT049
NCC55,2042.0,OUT027
FDE58,1606.0,OUT018
FDR39,2948.0,OUT013
FDU28,3098.0,OUT049
FDH08,3730.0,OUT017
FDG35,2776.0,OUT045
FDG22,746.0,OUT049
FDC34,2672.0,OUT035
FDP15,3742.0,OUT018
FDK34,1866.0,OUT010
FDU45,2064.0,OUT035
FDQ04,2122.0,OUT027
FDX22,3096.0,OUT018
FDB45,1786.0,OUT017
NCH43,4856.0,OUT027
DRE60,3514.0,OUT046
FDD17,5190.0,OUT027
NCM54,2122.0,OUT017
NCH55,2044.0,OUT013
NCT06,2714.0,OUT017
FDA48,4942.0,OUT027
FDY58,5066.0,OUT027
FDO25,3276.0,OUT045
FDN50,1520.0,OUT045
FDH35,2784.0,OUT035
FDK09,3528.0,OUT045
FDO16,1380.0,OUT013
FDW11,992.0,OUT045
FDU47,3730.0,OUT027
NCQ42,108.0,OUT010
FDK55,2902.0,OUT027
FDN08,2002.0,OUT049
FDT57,3704.0,OUT045
FDJ12,3056.0,OUT018
DRL59,970.0,OUT017
NCN53,586.0,OUT046
FDO51,-1134.0,OUT010
FDK56,3090.0,OUT017
FDY12,1056.0,OUT035
FDU15,828.0,OUT035
FDQ19,3890.0,OUT046
DRF15,2384.0,OUT045
DRE25,-432.0,OUT019
FDK57,1632.0,OUT018
FDD33,1722.0,OUT010
FDR34,5114.0,OUT027
FDU04,1900.0,OUT045
FDE35,-856.0,OUT019
NCD31,2732.0,OUT035
FDJ56,1752.0,OUT035
NCU53,2598.0,OUT046
FDD39,3560.0,OUT035
NCU17,-268.0,OUT019
FDJ20,2002.0,OUT046
NCW41,2200.0,OUT018
FDL52,856.0,OUT035
FDS39,2428.0,OUT035
DRJ47,2688.0,OUT045
FDP13,-1224.0,OUT010
DRK39,-592.0,OUT010
FDF28,144.0,OUT010
FDB09,1952.0,OUT045
FDM51,1662.0,OUT046
DRM49,492.0,OUT018
DRF23,2800.0,OUT013
DRH01,2880.0,OUT035
FDH12,3170.0,OUT027
FDA28,144.0,OUT019
FDW37,1170.0,OUT018
FDF02,1662.0,OUT046
DRL37,718.0,OUT046
NCF43,2238.0,OUT046
FDH08,1702.0,OUT010
FDR34,1780.0,OUT019
NCK19,3162.0,OUT049
NCD55,422.0,OUT018
FDT27,3834.0,OUT049
FDQ57,2296.0,OUT045
FDA47,2776.0,OUT035
DRG15,2470.0,OUT027
FDE05,2092.0,OUT018
FDN46,1650.0,OUT046
FDX27,2978.0,OUT027
FDT51,1768.0,OUT045
FDU33,808.0,OUT013
FDJ16,2422.0,OUT027
FDD20,76.0,OUT019
FDT36,670.0,OUT049
DRF15,3870.0,OUT027
FDN52,-478.0,OUT010
FDC22,4510.0,OUT027
FDX15,2476.0,OUT045
FDT13,3004.0,OUT013
FDU04,2066.0,OUT017
FDU31,1576.0,OUT019
FDW59,2838.0,OUT027
NCO29,2606.0,OUT046
FDL15,2588.0,OUT035
FDI41,2458.0,OUT049
FDQ48,1730.0,OUT049
DRI39,928.0,OUT013
FDI08,4024.0,OUT013
FDC21,1910.0,OUT049
FDF58,1200.0,OUT035
FDS08,908.0,OUT010
FDE47,1920.0,OUT045
NCP18,512.0,OUT019
NCR41,1560.0,OUT013
FDA27,4084.0,OUT013
FDA43,3240.0,OUT035
FDA49,1344.0,OUT045
NCE55,2524.0,OUT018
DRM49,2226.0,OUT027
FDF22,4842.0,OUT027
FDQ15,1052.0,OUT018
NCS54,2874.0,OUT017
NCY05,624.0,OUT013
FDR45,3794.0,OUT046
FDK57,2042.0,OUT049
FDF41,1974.0,OUT010
FDV21,2014.0,OUT046
FDD51,754.0,OUT046
FDF33,1774.0,OUT046
FDA38,3782.0,OUT046
FDR56,3076.0,OUT045
NCN41,2034.0,OUT017
FDC60,2906.0,OUT027
FDB47,3232.0,OUT045
DRH01,2788.0,OUT013
FDW08,1674.0,OUT046
FDF38,2162.0,OUT027
FDY32,2694.0,OUT017
FDG34,1906.0,OUT049
FDG47,2220.0,OUT019
NCF18,3136.0,OUT035
FDL39,1016.0,OUT019
NCH55,2156.0,OUT035
DRJ35,1086.0,OUT049
FDS44,3956.0,OUT035
DRE01,3496.0,OUT018
FDY39,3000.0,OUT013
FDY32,2288.0,OUT018
FDR33,3246.0,OUT027
NCP50,1398.0,OUT049
FDZ47,1346.0,OUT018
FDU57,2562.0,OUT049
FDY44,3156.0,OUT013
DRH59,916.0,OUT018
FDB03,5266.0,OUT027
FDY46,2904.0,OUT045
FDM39,2760.0,OUT045
FDY36,1396.0,OUT035
NCM55,3056.0,OUT035
FDJ50,-1030.0,OUT010
DRL60,2428.0,OUT013
NCJ54,3746.0,OUT049
FDX59,698.0,OUT017
FDI07,3220.0,OUT013
DRF51,-1302.0,OUT010
FDM14,1886.0,OUT017
FDP21,2972.0,OUT045
FDE40,1228.0,OUT035
FDE05,2552.0,OUT035
FDM13,3574.0,OUT027
FDC34,3966.0,OUT027
NCI55,1670.0,OUT018
NCE43,2370.0,OUT018
FDW58,1454.0,OUT018
FDG60,3648.0,OUT045
FDV31,2906.0,OUT017
FDR47,3100.0,OUT013
FDM60,-1168.0,OUT019
NCF06,3786.0,OUT018
NCN26,3300.0,OUT027
FDQ59,1534.0,OUT049
FDF09,642.0,OUT046
NCS06,4262.0,OUT017
FDT44,1882.0,OUT046
FDI19,3970.0,OUT017
FDT22,1090.0,OUT017
NCF54,4142.0,OUT027
DRG25,2884.0,OUT045
FDB59,3246.0,OUT017
FDQ37,3186.0,OUT017
FDP56,972.0,OUT035
FDW44,2940.0,OUT035
FDJ26,1510.0,OUT010
FDU43,3512.0,OUT018
FDW33,1624.0,OUT045
NCX53,3718.0,OUT027
FDN56,436.0,OUT010
DRF15,2514.0,OUT049
FDO33,1942.0,OUT017
FDZ39,-200.0,OUT010
NCJ19,986.0,OUT017
FDU01,3124.0,OUT035
FDT12,3748.0,OUT035
NCM18,712.0,OUT018
FDP19,2154.0,OUT017
NCR42,650.0,OUT049
FDN10,1906.0,OUT046
FDG44,1018.0,OUT017
FDQ10,2734.0,OUT046
DRH13,1794.0,OUT049
FDT52,3940.0,OUT013
FDM56,1720.0,OUT045
NCO43,-308.0,OUT010
NCV29,2948.0,OUT035
NCF06,4116.0,OUT013
FDO50,1636.0,OUT035
FDT59,3668.0,OUT013
FDX40,2074.0,OUT027
FDE50,3114.0,OUT017
FDX51,3282.0,OUT017
NCD30,1290.0,OUT018
FDK15,1644.0,OUT013
FDL12,976.0,OUT045
FDK46,4210.0,OUT017
DRH49,-618.0,OUT010
FDQ57,2354.0,OUT046
FDY59,1634.0,OUT017
FDO09,3878.0,OUT018
NCG30,2144.0,OUT035
FDM09,2826.0,OUT017
NCN17,3054.0,OUT027
NCS42,1456.0,OUT013
FDD02,-20.0,OUT019
FDE34,2916.0,OUT013
FDU38,2992.0,OUT045
FDB33,2518.0,OUT046
NCJ29,1498.0,OUT017
FDZ27,980.0,OUT035
FDI40,1664.0,OUT013
FDG22,716.0,OUT013
FDT51,1942.0,OUT017
FDF20,2876.0,OUT018
FDV50,2108.0,OUT035
FDT02,730.0,OUT049
DRC49,2406.0,OUT017
FDF26,2566.0,OUT049
FDV52,2100.0,OUT035
FDX59,710.0,OUT049
FDV25,3680.0,OUT035
FDW23,2106.0,OUT027
FDE53,1466.0,OUT018
FDA19,2198.0,OUT017
FDH22,2010.0,OUT046
NCO41,1588.0,OUT013
FDX12,3966.0,OUT017
FDF17,3156.0,OUT013
FDS11,3500.0,OUT045
FDR51,2572.0,OUT035
FDT49,-242.0,OUT010
FDC56,1948.0,OUT013
FDR13,3366.0,OUT027
FDQ60,2124.0,OUT035
FDN38,4062.0,OUT049
NCL29,2504.0,OUT013
FDO13,4062.0,OUT027
FDE26,2016.0,OUT018
FDA31,808.0,OUT010
FDX14,1388.0,OUT035
FDA34,2720.0,OUT045
FDF26,2512.0,OUT013
FDE38,2596.0,OUT045
DRI11,1818.0,OUT046
FDQ60,3382.0,OUT027
FDL21,2170.0,OUT027
DRC12,4486.0,OUT027
FDC47,3594.0,OUT046
FDE57,2184.0,OUT045
FDT14,1896.0,OUT045
NCZ53,2990.0,OUT046
FDE28,3388.0,OUT018
FDR19,2480.0,OUT035
NCF54,836.0,OUT019
FDZ08,1350.0,OUT046
NCJ05,2152.0,OUT018
FDF59,2034.0,OUT046
NCO05,1760.0,OUT035
FDW24,560.0,OUT018
NCX42,2352.0,OUT018
NCA53,952.0,OUT035
FDI45,920.0,OUT019
FDG46,1862.0,OUT046
FDM20,1928.0,OUT010
FDW11,-902.0,OUT010
FDX08,3016.0,OUT035
NCK17,828.0,OUT035
FDK32,2180.0,OUT018
NCA42,2684.0,OUT035
DRI01,2868.0,OUT035
NCL55,4082.0,OUT049
DRE25,1230.0,OUT018
FDD14,2998.0,OUT017
FDB10,3722.0,OUT046
DRN11,2440.0,OUT035
FDP38,580.0,OUT018
NCA30,3058.0,OUT017
FDT15,3086.0,OUT017
NCP55,650.0,OUT018
FDF12,2528.0,OUT035
FDM21,3764.0,OUT018
FDX56,3456.0,OUT035
FDF10,2450.0,OUT017
FDT32,2984.0,OUT045
FDM51,1404.0,OUT018
NCR50,2160.0,OUT018
FDI19,3930.0,OUT049
FDX21,1846.0,OUT017
FDR31,2524.0,OUT035
FDY02,4184.0,OUT013
NCA29,2624.0,OUT045
NCX17,3622.0,OUT046
FDM12,2996.0,OUT045
FDI53,4026.0,OUT027
NCU30,2686.0,OUT049
FDC56,3378.0,OUT027
FDK27,1708.0,OUT018
NCK18,2746.0,OUT017
FDB52,2176.0,OUT019
DRG25,4430.0,OUT027
FDZ13,990.0,OUT049
FDB57,1688.0,OUT019
FDR40,1394.0,OUT046
NCO14,-1164.0,OUT019
NCN19,2948.0,OUT045
FDQ28,608.0,OUT019
FDO13,2348.0,OUT018
FDK48,1288.0,OUT013
FDU07,2156.0,OUT018
FDW20,1974.0,OUT046
FDV12,-292.0,OUT010
FDH24,2552.0,OUT013
FDV59,3522.0,OUT049
FDK57,1864.0,OUT045
FDL16,2194.0,OUT027
NCQ17,2438.0,OUT046
FDJ15,2710.0,OUT018
FDX24,1614.0,OUT049
FDT47,1598.0,OUT046
FDT10,1142.0,OUT049
FDZ37,1196.0,OUT018
FDW43,5126.0,OUT027
DRN36,1642.0,OUT017
FDJ14,1296.0,OUT045
FDA32,3476.0,OUT013
FDJ38,1160.0,OUT019
FDQ57,2454.0,OUT017
NCQ41,1148.0,OUT019
FDG56,1126.0,OUT049
DRC13,3466.0,OUT027
FDV55,2468.0,OUT035
FDQ49,2480.0,OUT045
FDE29,-952.0,OUT010
FDR03,3324.0,OUT013
FDD45,1606.0,OUT049
FDN38,2050.0,OUT010
FDT56,990.0,OUT046
FDT48,3120.0,OUT045
FDU03,3002.0,OUT049
FDC56,-34.0,OUT010
NCO43,3028.0,OUT027
FDQ27,1798.0,OUT017
FDR03,3310.0,OUT046
DRH23,-1078.0,OUT010
FDG22,632.0,OUT045
NCJ42,1680.0,OUT013
FDR24,1506.0,OUT046
FDW60,3012.0,OUT035
FDJ08,3032.0,OUT013
DRL59,584.0,OUT018
FDG60,1752.0,OUT010
FDW27,2634.0,OUT017
FDX14,978.0,OUT018
FDC20,968.0,OUT013
NCS29,3854.0,OUT018
FDJ56,1598.0,OUT046
FDB20,-640.0,OUT019
FDL28,5106.0,OUT027
FDW01,2142.0,OUT018
FDL03,3174.0,OUT046
FDX22,3462.0,OUT049
FDJ21,2512.0,OUT035
FDR31,2340.0,OUT045
FDG21,2596.0,OUT035
FDS22,2218.0,OUT027
FDK08,1796.0,OUT035
FDE17,2178.0,OUT018
NCN30,1642.0,OUT017
FDT50,1606.0,OUT046
NCX42,2690.0,OUT049
FDJ12,3500.0,OUT035
NCA18,3310.0,OUT027
FDP23,1548.0,OUT019
FDX12,3876.0,OUT013
FDN40,2158.0,OUT018
FDV48,1476.0,OUT035
NCY54,2712.0,OUT013
FDL16,-1188.0,OUT010
FDR45,3524.0,OUT018
